source_system,source_record_id,marketing_contact_id,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,email,postcode
MARKETING,MKT005636,MKT005636,Vanessa_Hancock,2025-07-28,False,3,1,vanessa.hancock@aol.com,SE1 9MS
MARKETING,MKT005637,MKT005637,Sara_Begum,2025-07-28,True,7,3,sara.begum@yahoo.com,PO1 0EG
MARKETING,MKT005638,MKT005638,Nicholas_Morley,2025-07-28,True,7,2,nicholas.morley@yahoo.com,SW1 6XW
MARKETING,MKT005639,MKT005639,Paula_Smith,2025-07-28,True,5,0,paula.smith@hotmail.com,BT34 9UL
MARKETING,MKT005640,MKT005640,Donald_Howard,2025-07-29,True,7,3,donald.howard@gmail.com,OX1
MARKETING,MKT005641,MKT005641,Henry_Watson,2025-07-29,True,4,0,henry.watson@gmail.com,PR1 0YV
MARKETING,MKT005642,MKT005642,Oliver_Jackson,2025-07-29,True,9,2,oliver.jackson@hotmail.com,YO1 5ML
MARKETING,MKT005643,MKT005643,Jacob_Green,2025-07-29,True,8,1,jacob.green@gmail.com,M1 5NP
MARKETING,MKT005644,MKT005644,Jack_Woodward,2025-07-29,False,2,1,jack.woodward@yahoo.com,CF10 6AC
MARKETING,MKT005645,MKT005645,Emily_Thomson,2025-07-29,True,4,2,emily.thomson@gmail.com,S40 3UW
MARKETING,MKT005646,MKT005646,Geraldien_Anderson,2025-07-29,True,6,1,geraldine.anderson@yahoo.com,PR1 5WQ
MARKETING,MKT005647,MKT005647,Julia_Moss,2025-07-29,False,4,0,julia.moss@gmail.com,W1 6BV
MARKETING,MKT005648,MKT005648,Declan_Dean,2025-07-29,True,6,0,declan.dean@hotmail.com,LS1 4QL
MARKETING,MKT005649,MKT005649,Paige_Riley,2025-07-29,False,6,0,paige.riley@yahoo.com,EH1 3KP
MARKETING,MKT005650,MKT005650,Vincent_Simmons,2025-07-29,True,6,4,vincent.simmons@hotmail.com,NW1 9XO
MARKETING,MKT005651,MKT005651,Hayley_Humphreys,2025-07-29,False,3,0,hayley.humphreys@gmail.com,M1 4OW
MARKETING,MKT005652,MKT005652,Angela_Ward,2025-07-29,False,5,2,angela.ward@yahoo.com,WR1 6LF
MARKETING,MKT005653,MKT005653,,2025-07-29,True,1,0,jade.higgins@hotmail.com,BT1 9EJ
MARKETING,MKT005654,MKT005654,Owen_Williams,2025-07-29,True,8,3,owen.williams22@yahoo.fr,BA1
MARKETING,MKT005655,MKT005655,Derek_Morris,2025-07-29,True,8,3,derek.morris@hotmail.com,BH1 0ON
MARKETING,MKT005656,MKT005656,Jacob_Ellis,2025-07-29,True,4,0,jacob.ellis@yahoo.com,RG1 4CE
MARKETING,MKT005657,MKT005657,Kathryn_Henderson,2025-07-29,True,11,4,kathryn.henderson@yahoo.com,PL1 5YK
MARKETING,MKT005658,MKT005658,Benjamin_Newman,2025-07-29,True,1,0,benjamin.newman@yahoo.fr,BT27 7DW
MARKETING,MKT005659,MKT005659,Alex_Richardson,2025-07-29,False,2,1,alex.richardson@gmail.com,NR1 3OQ
MARKETING,MKT005660,MKT005660,Julia_Dixon,2025-07-29,False,6,1,julia.dixon@gmail.com,DD1 7LP
MARKETING,MKT005661,MKT005661,Reece_Akhtar,2025-07-30,False,8,3,reeceakhtar@hotmail.co.uk,ST1 9FY
MARKETING,MKT005662,MKT005662,Jacob_Perkins,2025-07-30,False,4,0,jacob.perkins2@gmail.com,OX1 5YB
MARKETING,MKT005663,MKT005663,Ben_Chambers,2025-07-30,True,7,1,bchambers19@hotmail.co.uk,IP1 4DD
MARKETING,MKT005664,MKT005664,Josh_Thompson,2025-07-30,False,5,1,josh.thompson@hotmail.fr,WV1
MARKETING,MKT005665,MKT005665,Reece_Edwards,2025-07-30,False,2,0,reece.edwards@yahoo.com,W1 1TR
MARKETING,MKT005666,MKT005666,Leigh_Barber,2025-07-30,False,7,3,leigh.barber@hotmail.com,S40 7VF
MARKETING,MKT005667,MKT005667,George_Tyler,2025-07-30,False,6,0,george.tyler@gmail.com,ST1 1ZY
MARKETING,MKT005668,MKT005668,Carol_Atkinson,2025-07-30,False,3,0,carolatkinson24@wanadoo.fr,LU1 5RW
MARKETING,MKT005669,MKT005669,Jane_Parry,2025-07-30,False,3,0,jane.parry@yahoo.com,GU1 6XF
MARKETING,MKT005670,MKT005670,Jason_Boyle,2025-07-30,False,9,2,jason.boyle@gmail.com,IP1 1UB
MARKETING,MKT005671,MKT005671,Frank_Wright,2025-07-30,True,6,1,frank.wright@hotmail.com,LU1
MARKETING,MKT005672,MKT005672,Natasha_Middleton,2025-07-30,True,5,1,natasha.middleton@yahoo.com,RG1 5XC
MARKETING,MKT005673,MKT005673,Kyle_Martin,2025-07-30,False,8,0,kyle.martin@hotmail.com,EX1 8IO
MARKETING,MKT005674,MKT005674,Arthur_Wilkins,2025-07-30,False,6,0,arthur.wilkins@wanadoo.fr,SR1 6II
MARKETING,MKT005675,MKT005675,Raymond_Sharp,2025-07-30,True,10,3,raymond.sharp@aol.com,W1 8BH
MARKETING,MKT005676,MKT005676,Peter_Davies,2025-07-30,True,8,4,peter.davies@yahoo.com,OX1 6NO
MARKETING,MKT005677,MKT005677,Rebecca_Moore,2025-07-30,False,1,0,rebecca.moore@hotmail.com,BB1 4SY
MARKETING,MKT005678,MKT005678,Roger_Begum,2025-07-30,False,4,0,rbegum19@yahoo.fr,PL1 9OZ
MARKETING,MKT005679,MKT005679,Karl_Hopkins,2025-07-30,True,8,3,karl.hopkins@gmail.com,EX1 3TW
MARKETING,MKT005680,MKT005680,Donald_Giles,2025-07-30,False,4,1,donald.giles@yahoo.com,LE1 2SF
MARKETING,MKT005681,MKT005681,Bethany_Clark,2025-07-30,True,5,0,bethany.clark@gmail.com,B1 6QS
MARKETING,MKT005682,MKT005682,Marie_Bradley,2025-07-30,True,11,1,marie.bradley@yahoo.com,W1 3NH
MARKETING,MKT005683,MKT005683,Barbara_Green,2025-07-31,True,4,3,barbara.green@gmail.com,NN1
MARKETING,MKT005684,MKT005684,Karen_Smith,2025-07-31,True,9,2,karen.smith2@gmail.com,N1 9LZ
MARKETING,MKT005685,MKT005685,Jacob_Robinson,2025-07-31,True,7,1,jacob.robinson@yahoo.com,YO1 9HX
MARKETING,MKT005686,MKT005686,Olivia_Young,2025-07-31,True,5,1,olivia.young@yahoo.com,PO1 3RM
MARKETING,MKT005687,MKT005687,Jacob_Mann,2025-07-31,False,3,0,jacob.mann@msn.com,LS1 2JZ
MARKETING,MKT005688,MKT005688,Keith_Ball,2025-07-31,False,8,4,keithball@orange.fr,OX1
MARKETING,MKT005689,MKT005689,Vanessa_Lewis,2025-07-31,True,5,1,vanessalewis@hotmail.co.uk,RG1 7GV
MARKETING,MKT005690,MKT005690,Angela_Johnson,2025-07-31,True,10,4,angela.johnson19@hotmail.com,BT34 3CF
MARKETING,MKT005691,MKT005691,Roy_O'Brien,2025-07-31,False,5,0,roy.obrien@yahoo.fr,SE1 3UB
MARKETING,MKT005692,MKT005692,Megan_Burgess,2025-07-31,True,1,0,megan.burgess@yahoo.com,BA1 5DW
MARKETING,MKT005693,MKT005693,Joel_Kaur,2025-07-31,True,8,1,joel.kaur@yahoo.com,GL1 5BA
MARKETING,MKT005694,MKT005694,,2025-07-31,True,11,2,rebecca.moore@hotmail.com,BB1 4SY
MARKETING,MKT005695,MKT005695,Setven_Gregory,2025-07-31,False,5,0,steven.gregory@aol.com,RG1 5RS
MARKETING,MKT005696,MKT005696,Jennifer_Williamson,2025-07-31,True,7,1,jennifer.williamson18@msn.com,BB1 7KH
MARKETING,MKT005697,MKT005697,Geraldine_Taylor,2025-07-31,True,8,1,geraldine.taylor@gmail.com,N1 0VI
MARKETING,MKT005698,MKT005698,Natalie_Weston,2025-07-31,True,10,1,natalie.weston@hotmail.fr,BN1 4ID
MARKETING,MKT005699,MKT005699,Benjamin_Henry,2025-07-31,False,10,5,benjamin.henry@gmail.com,SW1 6NR
MARKETING,MKT005700,MKT005700,,2025-07-31,False,8,1,teresa.banks@yahoo.com,NN1 8DJ
MARKETING,MKT005701,MKT005701,Reece_Dunn,2025-07-31,True,3,1,reece.dunn@yahoo.com,HG1 1TA
MARKETING,MKT005702,MKT005702,Eileen_Potter,2025-07-31,True,6,4,eileen.potter@gmail.com,BS1 9WI
MARKETING,MKT005703,MKT005703,Jay_Thomas,2025-07-31,False,2,0,jay.thomas@yahoo.com,SY1 5IO
MARKETING,MKT005704,MKT005704,Lynn_Richards,2025-07-31,True,3,0,lynn.richards@hotmail.com,W1 9EN
MARKETING,MKT005705,MKT005705,,2025-07-31,True,6,3,rita.brown2@yahoo.com,GL1 0ZE
MARKETING,MKT005706,MKT005706,Stephanie_King,2025-07-31,True,4,1,stephanie.king@yahoo.com,SY1 0KS
MARKETING,MKT005707,MKT005707,Holly_Griffin,2025-07-31,False,6,1,holly.griffin@msn.com,SE1 2YT
MARKETING,MKT005708,MKT005708,Elliot_Wilson,2025-07-31,True,10,4,elliot.wilson@yahoo.com,SO14
MARKETING,MKT005709,MKT005709,Jamie_Thomas,2025-07-31,True,5,1,jamie.thomas@gmail.com,CF10 5GG
MARKETING,MKT005710,MKT005710,Georgina_Davies,2025-07-31,False,3,0,georgina.davies@yahoo.com,BT1 1MT
MARKETING,MKT005711,MKT005711,Jennifer_Morgan,2025-07-31,False,7,0,jennifer.morgan@hotmail.com,NN1 9FR
MARKETING,MKT005712,MKT005712,Judith_Singh,2025-07-31,False,12,2,judith.singh@aol.com,IV1 4LR
MARKETING,MKT005713,MKT005713,Jasmine_Smith,2025-07-31,True,14,6,jasmine.smith@hotmail.com,CV1 5NS
MARKETING,MKT005714,MKT005714,Julie_Chan,2025-08-01,True,11,3,julie.chan@wanadoo.fr,BD1 1BA
MARKETING,MKT005715,MKT005715,Kevin_Bennett,2025-08-01,True,3,0,kevin.bennett@yahoo.com,GU1 0WE
MARKETING,MKT005716,MKT005716,Kirsty_Harrison,2025-08-01,False,5,1,kirsty.harrison@hotmail.fr,DD1 5AZ
MARKETING,MKT005717,MKT005717,Heather_Collins,2025-08-01,False,5,0,heather.collins@gmail.com,W1 8WQ
MARKETING,MKT005718,MKT005718,Sheila_Wong,2025-08-01,False,7,1,sheila.wong@msn.com,DD1 2RO
MARKETING,MKT005719,MKT005719,Nicola_Godfrey,2025-08-01,True,6,0,ngodfrey21@msn.com,LU1 0IY
MARKETING,MKT005720,MKT005720,Stephanie_Baker,2025-08-01,True,6,1,stephanie.baker@yahoo.com,CA1 7MO
MARKETING,MKT005721,MKT005721,Zoe_O'Brien,2025-08-01,False,13,2,zoeobrien@yahoo.fr,M1 8GQ
MARKETING,MKT005722,MKT005722,Gary_Lloyd,2025-08-01,True,8,3,gary.lloyd@yahoo.com,HG1 1NU
MARKETING,MKT005723,MKT005723,Eileen_Griffiths,2025-08-01,False,5,1,eileen.griffiths@hotmail.com,NG1 8QV
MARKETING,MKT005724,MKT005724,Zoe_Murray,2025-08-01,True,3,1,zoe.murray@aol.com,CF10 2EN
MARKETING,MKT005725,MKT005725,Ashleigh_Reeves,2025-08-01,True,4,1,areeves23@yahoo.fr,CA1 9DJ
MARKETING,MKT005726,MKT005726,Maria_Moss,2025-08-01,False,4,1,maria.moss@yahoo.com,LS1 1YV
MARKETING,MKT005727,MKT005727,Jason_Mrasden,2025-08-01,False,2,0,jason.marsden@yahoo.com,BN1 0RC
MARKETING,MKT005728,MKT005728,Sheila_Bailey,2025-08-01,True,9,3,sheilabailey@msn.com,HG1 2VI
MARKETING,MKT005729,MKT005729,oJsephine_Mitchell,2025-08-01,True,4,2,josephine.mitchell@hotmail.com,NN1 3IG
MARKETING,MKT005730,MKT005730,Eric_Dawson,2025-08-01,True,7,0,ericdawson19@orange.fr,WR1 6WO
MARKETING,MKT005731,MKT005731,Benjamin_Warren,2025-08-01,True,3,2,benjamin.warren@aol.com,S1 1ZW
MARKETING,MKT005732,MKT005732,Elaine_James,2025-08-01,True,9,4,elaine.james@yahoo.com,BT27 9WH
MARKETING,MKT005733,MKT005733,Kelly_Mason,2025-08-01,True,10,5,kelly.mason@gmail.com,SO14 0NP
MARKETING,MKT005734,MKT005734,Charlotte_Clark,2025-08-01,True,7,1,charlotte.clark@hotmail.com,SA1 8JS
MARKETING,MKT005735,MKT005735,Sally_Wright,2025-08-01,False,2,0,sally.wright20@wanadoo.fr,PR1 5QA
MARKETING,MKT005736,MKT005736,Judith_Walker,2025-08-01,True,2,0,judith.walker@gmail.com,W1 4SN
MARKETING,MKT005737,MKT005737,Marie_Bradley,2025-08-02,True,6,1,marie.bradley@yahoo.com,W1 3NH
MARKETING,MKT005738,MKT005738,Stephen_Hutchinson,2025-08-02,False,4,3,stephen.hutchinson@yahoo.com,W1 8ZQ
MARKETING,MKT005739,MKT005739,Stephanie_Howell,2025-08-02,True,4,1,stephanie.howell@aol.com,PH1 2VL
MARKETING,MKT005740,MKT005740,Bethan_Davies,2025-08-02,True,6,0,bethan.davies@gmail.com,LE1
MARKETING,MKT005741,MKT005741,Joel_Field,2025-08-02,True,12,5,joel.field@yahoo.com,LL11 0JS
MARKETING,MKT005742,MKT005742,Pauline_Browne,2025-08-02,True,5,0,pauline.browne@gmail.com,L1 4XU
MARKETING,MKT005743,MKT005743,Rosemary_Smith,2025-08-02,False,4,0,rosemary.smith@hotmail.com,PH1 4RV
MARKETING,MKT005744,MKT005744,Tracey_Brown,2025-08-02,True,3,0,tbrown25@yahoo.com,GL1 0LQ
MARKETING,MKT005745,MKT005745,Raymond_Vincent,2025-08-02,False,2,0,raymond.vincent@yahoo.com,GU1 6WO
MARKETING,MKT005746,MKT005746,Samuel_Curtis,2025-08-02,True,12,3,samuelcurtis@hotmail.co.uk,E1 9UI
MARKETING,MKT005747,MKT005747,Anthony_Adams,2025-08-02,True,4,0,anthonyadams@msn.com,PL1 6JQ
MARKETING,MKT005748,MKT005748,Stephen_Taylor,2025-08-02,True,3,0,stephen.taylor@gmail.com,SW1 7EM
MARKETING,MKT005749,MKT005749,Olivia_Mason,2025-08-02,True,9,3,olivia.mason@yahoo.com,IV1 9JJ
MARKETING,MKT005750,MKT005750,Sam_Parkinson,2025-08-02,True,3,1,samparkinson18@hotmail.co.uk,W1 7VY
MARKETING,MKT005751,MKT005751,Marilyn_Cameron,2025-08-02,True,3,1,marilyn.cameron@wanadoo.fr,SO14 1CE
MARKETING,MKT005752,MKT005752,Jason_Pratt,2025-08-02,False,3,0,jason.pratt@hotmail.fr,SO14 2SE
MARKETING,MKT005753,MKT005753,aDmian_Noble,2025-08-02,True,4,3,damian.noble@gmail.com,DE1 6FG
MARKETING,MKT005754,MKT005754,,2025-08-02,False,7,1,christine.wilson@hotmail.com,OX1 3BA
MARKETING,MKT005755,MKT005755,Mohamed_Evans,2025-08-02,True,1,0,mohamed.evans25@hotmail.com,YO1 5ED
MARKETING,MKT005756,MKT005756,Rosemary_Birch,2025-08-02,False,6,2,rosemary.birch@gmail.com,SY23 6AF
MARKETING,MKT005757,MKT005757,Luke_Wilson,2025-08-02,True,5,0,luke.wilson@aol.com,SY1 3YR
MARKETING,MKT005758,MKT005758,Lydia_Preson,2025-08-02,False,4,1,lydia.preston@wanadoo.fr,LL11 2EX
MARKETING,MKT005759,MKT005759,,2025-08-02,False,5,0,abigail.burns@gmail.com,BT27
MARKETING,MKT005760,MKT005760,Rita_Smith,2025-08-02,True,10,4,rita.smith@gmail.com,W1 8IF
MARKETING,MKT005761,MKT005761,Georgia_Curtis,2025-08-02,True,12,3,georgia.curtis@aol.com,AB10 9ZW
MARKETING,MKT005762,MKT005762,Karl_Lawson,2025-08-02,True,8,0,karl.lawson@yahoo.com,ST1 1OB
MARKETING,MKT005763,MKT005763,Neil_Stewart,2025-08-02,True,4,1,neil.stewart@yahoo.com,YO1 2ZO
MARKETING,MKT005764,MKT005764,Paula_Fox,2025-08-02,False,7,2,paula.fox@gmail.com,SE1 2IV
MARKETING,MKT005765,MKT005765,Charlene_Leonard,2025-08-02,True,1,1,charlene.leonard@yahoo.com,ST1 1QL
MARKETING,MKT005766,MKT005766,Joanna_Wilkinson,2025-08-02,False,3,1,joanna.wilkinson@hotmail.co.uk,SY1
MARKETING,MKT005767,MKT005767,Brett_Hooper,2025-08-02,False,7,1,brett.hooper@yahoo.com,SW1 9ZZ
MARKETING,MKT005768,MKT005768,Martyn_Parkinson,2025-08-02,True,1,0,martyn.parkinson@hotmail.com,OX1 3PQ
MARKETING,MKT005769,MKT005769,Wendy_Green,2025-08-02,False,4,1,wendy.green@hotmail.co.uk,S40 6SX
MARKETING,MKT005770,MKT005770,Christopher_Cole,2025-08-02,False,6,0,christopher.cole@hotmail.com,DE1 5XU
MARKETING,MKT005771,MKT005771,Olivre_White,2025-08-02,True,8,3,oliver.white@gmail.com,LE1 4TT
MARKETING,MKT005772,MKT005772,Mark_Fletcher,2025-08-02,True,3,0,mark.fletcher@hotmail.com,AB10 2NF
MARKETING,MKT005773,MKT005773,Brian_Barton,2025-08-02,True,12,5,brian.barton@hotmail.com,SY1 5OK
MARKETING,MKT005774,MKT005774,Yvonne_Cartwright,2025-08-02,True,3,0,yvonnecartwright@hotmail.co.uk,SA1 6VJ
MARKETING,MKT005775,MKT005775,Clifford_Price,2025-08-02,False,3,1,clifford.price@hotmail.com,HG1
MARKETING,MKT005776,MKT005776,Amelia_Harding,2025-08-02,False,9,3,amelia.harding@yahoo.com,EH1 3XD
MARKETING,MKT005777,MKT005777,Harry_Yates,2025-08-02,False,6,3,harry.yates@aol.com,HU1 6EK
MARKETING,MKT005778,MKT005778,Kayleigh_Mills,2025-08-03,True,9,4,kayleigh.mills@yahoo.com,HU1 0QN
MARKETING,MKT005779,MKT005779,Garry_King,2025-08-03,True,7,2,garry.king@gmail.com,PO1 7HW
MARKETING,MKT005780,MKT005780,Charles_Rice,2025-08-03,True,4,0,charles.rice@gmail.com,L1 7BL
MARKETING,MKT005781,MKT005781,Bryan_Burns,2025-08-03,True,13,6,bryan.burns@aol.com,SY1 7FE
MARKETING,MKT005782,MKT005782,Arthur_Cook,2025-08-03,False,7,1,arthur.cook@hotmail.com,SW1 1FZ
MARKETING,MKT005783,MKT005783,Norman_Davies,2025-08-03,True,6,3,norman.davies2@gmail.com,DL1 3QY
MARKETING,MKT005784,MKT005784,Jane_Bentley,2025-08-03,True,7,2,jane.bentley@hotmail.com,WR1 7EW
MARKETING,MKT005785,MKT005785,Abigail_Parker,2025-08-03,True,7,2,abigail.parker@hotmail.com,SY23 7CV
MARKETING,MKT005786,MKT005786,Ann_Cameron,2025-08-03,True,6,1,ann.cameron@gmail.com,GU1 9GG
MARKETING,MKT005787,MKT005787,Lydia_Pope,2025-08-03,True,6,2,lydia.pope@hotmail.fr,IV1 0BU
MARKETING,MKT005788,MKT005788,Elaine_George,2025-08-03,False,4,0,elaine.george@gmail.com,PH1
MARKETING,MKT005789,MKT005789,Eileen_Roberts,2025-08-03,True,5,2,eileen.roberts@yahoo.com,GU1 6QK
MARKETING,MKT005790,MKT005790,Marion_Shaw,2025-08-03,True,4,0,marion.shaw@aol.com,SR1 1DU
MARKETING,MKT005791,MKT005791,Katie_Foster,2025-08-03,True,3,1,katie.foster@gmail.com,BD1 3WN
MARKETING,MKT005792,MKT005792,Sally_Miles,2025-08-03,False,3,2,sally.miles@yahoo.com,NW1 7YU
MARKETING,MKT005793,MKT005793,Amanda_Fraser,2025-08-03,True,3,1,amanda.fraser18@yahoo.com,RG1 2SL
MARKETING,MKT005794,MKT005794,Leon_Roberts,2025-08-03,True,1,0,leon.roberts@yahoo.com,CH1 7QF
MARKETING,MKT005795,MKT005795,Oliver_Jones,2025-08-03,True,0,0,oliver.jones@aol.com,G1 1ZE
MARKETING,MKT005796,MKT005796,Raymond_Robinson,2025-08-03,True,4,1,raymond.robinson@hotmail.com,CA1 0LG
MARKETING,MKT005797,MKT005797,Ruth_Griffiths,2025-08-03,True,11,2,ruth.griffiths@hotmail.com,OX1 9IF
MARKETING,MKT005798,MKT005798,Roy_Abbott,2025-08-03,False,4,1,roy.abbott@hotmail.com,CH1 9RD
MARKETING,MKT005799,MKT005799,Callum_Robinson,2025-08-03,True,3,0,crobinson19@yahoo.com,SE1 5EP
MARKETING,MKT005800,MKT005800,Sean_John,2025-08-03,True,4,1,sean.john@yahoo.com,NR1
MARKETING,MKT005801,MKT005801,Brian_Jones,2025-08-03,True,2,0,bjones22@gmail.com,NN1 3JO
MARKETING,MKT005802,MKT005802,Joan_Lamb,2025-08-03,True,4,1,joan.lamb@gmail.com,BD1 0YB
MARKETING,MKT005803,MKT005803,Gavin_Mason,2025-08-03,True,6,3,gavin.mason@hotmail.com,CB1 5YA
MARKETING,MKT005804,MKT005804,Clare_Curtis,2025-08-03,False,1,0,clare.curtis@yahoo.com,S1 7FI
MARKETING,MKT005805,MKT005805,Gregory_Pearce,2025-08-03,False,10,4,gregory.pearce@gmail.com,SW1 2BZ
MARKETING,MKT005806,MKT005806,Ruth_Robinson,2025-08-03,False,5,2,ruth.robinson@hotmail.com,CV1 3SS
MARKETING,MKT005807,MKT005807,Louise_Metcalfe,2025-08-03,True,8,3,louise.metcalfe@wanadoo.fr,CM1 1OT
MARKETING,MKT005808,MKT005808,Gillian_Howell,2025-08-04,True,3,1,gillian.howell19@msn.com,BT27 5LU
MARKETING,MKT005809,MKT005809,Carl_Sullivan,2025-08-04,True,7,1,carl.sullivan@gmail.com,LS1 4ZY
MARKETING,MKT005810,MKT005810,Margaret_Dixon,2025-08-04,False,7,0,margaret.dixon@hotmail.com,NR1 8EB
MARKETING,MKT005811,MKT005811,Alex_Day,2025-08-04,False,8,1,alex.day@yahoo.com,CM1 2MK
MARKETING,MKT005812,MKT005812,Gareth_Thomas,2025-08-04,True,11,5,gareth.thomas@aol.com,PR1 9NZ
MARKETING,MKT005813,MKT005813,Shannon_Smith,2025-08-04,False,3,1,shannonsmith@orange.fr,SO14
MARKETING,MKT005814,MKT005814,Carl_Hale,2025-08-04,True,3,0,carl.hale@gmail.com,CM1 9EY
MARKETING,MKT005815,MKT005815,Deborah_Taylor,2025-08-04,True,6,2,deborah.taylor@msn.com,NW1 5YT
MARKETING,MKT005816,MKT005816,Donna_Taylor,2025-08-04,True,7,2,donna.taylor@gmail.com,EH1 5ZQ
MARKETING,MKT005817,MKT005817,Irene_May,2025-08-04,True,4,0,irene.may@gmail.com,SO14 6EA
MARKETING,MKT005818,MKT005818,Darren_Adams,2025-08-04,True,11,2,darren.adams@gmail.com,SE1 8CG
MARKETING,MKT005819,MKT005819,Adam_Walker,2025-08-04,True,6,1,adam.walker@gmail.com,N1 3NQ
MARKETING,MKT005820,MKT005820,Martin_Butler,2025-08-04,True,10,5,martin.butler@gmail.com,SA1 8HP
MARKETING,MKT005821,MKT005821,Jacob_Allen,2025-08-04,False,2,0,jacob.allen@hotmail.com,DD1 0JL
MARKETING,MKT005822,MKT005822,Julie_Armstrong,2025-08-04,False,2,1,julie.armstrong@hotmail.com,ST1 0CN
MARKETING,MKT005823,MKT005823,Elizabeth_Morris,2025-08-04,True,7,1,elizabeth.morris@gmail.com,PE1 0AZ
MARKETING,MKT005824,MKT005824,Katie_Robertson,2025-08-04,True,8,3,katie.robertson@aol.com,HG1 6AG
MARKETING,MKT005825,MKT005825,June_Spencer,2025-08-04,True,6,1,june.spencer@yahoo.com,DE1 3QI
MARKETING,MKT005826,MKT005826,Grace_Barnett,2025-08-04,True,5,3,grace.barnett@yahoo.com,NW1 5GU
MARKETING,MKT005827,MKT005827,Kayleigh_O'Sullivan,2025-08-04,True,3,2,kayleigh.osullivan@gmail.com,SY1 9PU
MARKETING,MKT005828,MKT005828,Nigel_Howells,2025-08-04,True,5,0,nigel.howells@gmail.com,EH1 7RV
MARKETING,MKT005829,MKT005829,Antony_Stephenson,2025-08-04,True,8,2,antony.stephenson@yahoo.com,PL1 3YS
MARKETING,MKT005830,MKT005830,Shaun_Lewis,2025-08-04,True,5,2,shaun.lewis@hotmail.com,M1 6YP
MARKETING,MKT005831,MKT005831,Ligh_Chapman,2025-08-04,True,11,1,leigh.chapman@hotmail.com,IV1 3ZX
MARKETING,MKT005832,MKT005832,Mathew_Ellis,2025-08-04,True,5,0,mathew.ellis@yahoo.com,NG1
MARKETING,MKT005833,MKT005833,Antony_Cooper,2025-08-04,False,0,0,antony.cooper@gmail.com,RG1 2HV
MARKETING,MKT005834,MKT005834,Charlene_Smith,2025-08-04,False,1,0,charlene.smith@msn.com,N1 2LT
MARKETING,MKT005835,MKT005835,Mohamed_Hutchinson,2025-08-04,False,1,0,mohamed.hutchinson@gmail.com,LE1 7JD
MARKETING,MKT005836,MKT005836,Chloe_Warren,2025-08-04,True,4,0,chloe.warren@yahoo.com,GL1 4RY
MARKETING,MKT005837,MKT005837,Tina_O'Connor,2025-08-04,False,3,0,tina.oconnor@msn.com,OX1 4FE
MARKETING,MKT005838,MKT005838,Tracy_Hodgsno,2025-08-04,True,4,0,tracy.hodgson@gmail.com,L1 5KG
MARKETING,MKT005839,MKT005839,Naomi_Warren,2025-08-04,False,3,0,naomi.warren25@orange.fr,NG1 4UP
MARKETING,MKT005840,MKT005840,Stacey_Price,2025-08-04,True,12,3,stacey.price@hotmail.com,WV1 2BR
MARKETING,MKT005841,MKT005841,Rebecca_Faulkner,2025-08-04,True,3,0,rfaulkner25@wanadoo.fr,W1 0AU
MARKETING,MKT005842,MKT005842,Maurice_Smith,2025-08-04,True,3,1,maurice.smith@gmail.com,S40 9NY
MARKETING,MKT005843,MKT005843,Callum_Whittaker,2025-08-05,True,7,0,callum.whittaker@hotmail.com,RG1 8FY
MARKETING,MKT005844,MKT005844,,2025-08-05,False,1,0,samantha.price@gmail.com,PO1 1HS
MARKETING,MKT005845,MKT005845,Graham_Webster,2025-08-05,True,16,4,graham.webster@hotmail.com,LE1 7IA
MARKETING,MKT005846,MKT005846,Katy_Gill,2025-08-05,True,8,2,katy.gill@yahoo.fr,SO14 2KW
MARKETING,MKT005847,MKT005847,Louise_Metcalfe,2025-08-05,True,5,2,louise.metcalfe21@yahoo.fr,CM1 1OT
MARKETING,MKT005848,MKT005848,Frederick_Phillips,2025-08-05,True,7,4,frederick.phillips@hotmail.com,BN1 4DW
MARKETING,MKT005849,MKT005849,Frances_Read,2025-08-05,False,3,1,frances.read@yahoo.com,ST1 3FR
MARKETING,MKT005850,MKT005850,Antony_Knowles,2025-08-05,True,3,0,antonyknowles23@hotmail.com,LU1 0UF
MARKETING,MKT005851,MKT005851,Martyn_Price,2025-08-05,True,2,0,martyn.price@gmail.com,BS1 3HU
MARKETING,MKT005852,MKT005852,Georgia_Wright,2025-08-05,False,7,2,georgia.wright@gmail.com,LU1 0LP
MARKETING,MKT005853,MKT005853,Keith_Sims,2025-08-05,True,2,0,keith.sims@hotmail.com,PL1 0EY
MARKETING,MKT005854,MKT005854,Elliott_Williams,2025-08-05,True,11,4,elliott.williams@yahoo.com,AB10 7GS
MARKETING,MKT005855,MKT005855,Carly_Rogers,2025-08-05,True,2,1,carly.rogers@hotmail.com,GL1 7MD
MARKETING,MKT005856,MKT005856,Frederick_Edwards,2025-08-05,False,1,0,frederick.edwards2@yahoo.com,SY1 4HR
MARKETING,MKT005857,MKT005857,Luke_Long,2025-08-05,True,6,1,luke.long@gmail.com,OX1 2TG
MARKETING,MKT005858,MKT005858,Harry_Smith,2025-08-05,True,6,0,harry.smith@gmail.com,PO1 2IB
MARKETING,MKT005859,MKT005859,Wayne_Rose,2025-08-05,False,12,3,wayne.rose@gmail.com,NG1 8FD
MARKETING,MKT005860,MKT005860,Natasha_Kaur,2025-08-05,True,5,0,natasha.kaur@hotmail.com,LE1 8GS
MARKETING,MKT005861,MKT005861,Graham_Rogers,2025-08-05,True,2,0,graham.rogers@gmail.com,CB1 0YS
